shipment_id,supplier_name,country,city,warehouse_id,product,order_quantity,unit_cost,total_cost,lead_time_days,delivery_status,order_date
8575,GlobalTrade GmbH,Poland,Warsaw,WH-D,electronics ,,-19.04,-19.04,unknown,In Transit,29/05/2022
6235,MedTech SRL ,poland,warsaw,WH_C,PLASTIC COMPONENTS,44,-42.33,-1862.52,-9, delivered,2022-01-20
4192,Iberia Parts,spain,Madrid,wh-b,PLASTIC COMPONENTS,,,0.0,24,Delivered,"March 23, 2023"
6644,Nordic  Logistics,Netherlads,Amsterdam,WH-D,steel parts ,,112.87,112.87,-25,Delayed,18/05/2022
5432,GlobalTrade GmbH,Netherlands,AMSTERDAM,WH_C,Steel Parts,N/A,-74.81,-74.81,17,Delivered,"March 19, 2023"
6247,GlobalTrade GmbH,Belguim,antwerp,WH_C,electronics ,,66.64,66.64,32,CANCELLED,06/01/2023
6857,Nordic  Logistics,netherlands,Amsterdam,wh-b,Electronics,,151.99,151.99,53,CANCELLED,"March 10, 2023"
4489, EuroSupply SA,Polad,WARSAW,WH-A ,Electronics,,-81.57,-81.57,39,CANCELLED,"March 12, 2023"
6032,Nordic  Logistics,ITALY,turin,WH-D,steel parts ,,,0.0,,IN TRANSIT,02/01/2023
7753,Nordic  Logistics,Poland,warsaw,wh-b,Steel Parts,,,0.0,unknown,In Transit,21/11/2023
7246,Nordic  Logistics,Poland,Warsaw,WH_C,PLASTIC COMPONENTS,,-77.11,-77.11,, delivered,"March 1, 2023"
8952, EuroSupply SA,Belguim,brussels,wh-b,steel parts ,,,0.0,-3,Delivered,2022-03-01
7291,Nordic  Logistics,italy,Rome,wh-b,electronics ,N/A,61.1,61.1,, delivered,2023-05-28
6240,Iberia Parts,Poland,Warsaw,WH-D,PLASTIC COMPONENTS,,,0.0,unknown,Delivered,"March 22, 2023"
7882,GlobalTrade GmbH,NETHERLANDS,AMSTERDAM,WH-A,steel parts ,,,0.0,,In Transit,2023-05-11
7169,GlobalTrade GmbH,netherlands,AMSTERDAM,wh-b,Electronics,,,0.0,9,Delayed,10/05/2022
5314, EuroSupply SA,spain,MADRID,WH-D,Packaging,33,,0.0,, delivered,03/08/2022
7329,Nordic  Logistics,Germany,BERLIN,WH-A,PLASTIC COMPONENTS,,117.91,117.91,22,CANCELLED,2024-06-04
5809,MedTech SRL ,GERMANY,hamburg,WH-A,Packaging,533,-33.38,-17791.54,-25,IN TRANSIT,2023-04-30
4435, EuroSupply SA,POLAND,warsaw,WH_C,electronics ,,,0.0,unknown,Delivered,25/02/2023
4059,Iberia Parts,Belguim,BRUSSELS,wh-b,Electronics,,,0.0,49, delivered,25/08/2023
7978,Nordic  Logistics,netherlands,rotterdam,WH-A ,electronics ,,136.98,136.98,-11,IN TRANSIT,"March 4, 2023"
6149,GlobalTrade GmbH,Polad,warsaw,wh-b,steel parts ,,61.19,61.19,58,IN TRANSIT,"March 21, 2023"
8073,MedTech SRL ,Spain,madrid,WH-A,Packaging,N/A,,0.0,58, delivered,2023-11-26
7163, EuroSupply SA,spain,Barcelona,WH_C,PLASTIC COMPONENTS,N/A,,0.0,-18,Delayed,03/04/2022
8906, EuroSupply SA,Belguim,BRUSSELS,WH-A ,electronics ,N/A,,0.0,unknown,In Transit,"March 27, 2023"
5649,MedTech SRL ,Poland,Warsaw,WH-A,Packaging,,,0.0,32,CANCELLED,2022-10-12
8378, EuroSupply SA,spain,valencia,wh-b,PLASTIC COMPONENTS,,,0.0,unknown,CANCELLED,"March 4, 2023"
7575,Nordic  Logistics,GERMANY,Munich,WH-A ,Packaging,,111.32,111.32,-24,Delivered,"March 22, 2023"
8544,Nordic  Logistics,Italy,milan,WH-A,PLASTIC COMPONENTS,232,-16.3,-3781.6000000000004,,CANCELLED,20/09/2023
6535, EuroSupply SA,Belgium,antwerp,WH-A,Steel Parts,,,0.0,49,CANCELLED,2022-01-27
7183,Nordic  Logistics,germany,hamburg,wh-b,steel parts ,,-77.1,-77.1,27,Delayed,"March 24, 2023"
5958,GlobalTrade GmbH,spain,valencia,WH-A,Steel Parts,357,-61.11,-21816.27,, delivered,"March 21, 2023"
8506,Iberia Parts,Italy,milan,WH-A,electronics ,77,-81.01,-6237.77,unknown,CANCELLED,"March 8, 2023"
6706,Nordic  Logistics,Frnace,lyon,WH_C,electronics ,80,54.69,4375.2,,Delivered,2022-11-02
6309,MedTech SRL ,belgium,antwerp,wh-b,PLASTIC COMPONENTS,,,0.0,57,Delivered,2023-02-06
7773,Nordic  Logistics,poland,krakow,WH-A,electronics ,,,0.0,-19,In Transit,"March 12, 2023"
6416,Iberia Parts,Poland,krakow,WH-A,Electronics,,,0.0,unknown,CANCELLED,21/04/2023
5604, EuroSupply SA,GERMANY,BERLIN,wh-b,PLASTIC COMPONENTS,,,0.0,-10, delivered,22/08/2022
6653,MedTech SRL ,Poland,krakow,WH_C,PLASTIC COMPONENTS,,,0.0,32,Delivered,"March 3, 2023"
7534,GlobalTrade GmbH,POLAND,krakow,WH_C,Packaging,N/A,,0.0,-11,IN TRANSIT,"March 18, 2023"
7865,GlobalTrade GmbH,France,lyon,WH_C,electronics ,,31.14,31.14,-13,IN TRANSIT,"March 23, 2023"
5457,GlobalTrade GmbH,Belgium,Brussels,wh-b,Steel Parts,,,0.0,,In Transit,"March 1, 2023"
6315,Nordic  Logistics,netherlands,amsterdam,WH-A,PLASTIC COMPONENTS,531,189.58,100666.98000000001,-3,IN TRANSIT,2022-08-20
8854,Iberia Parts,italy,MILAN,wh-b,electronics ,,191.16,191.16,,In Transit,"March 24, 2023"
6800,GlobalTrade GmbH,Polad,WARSAW,wh-b,PLASTIC COMPONENTS,,59.8,59.8,-2,CANCELLED,16/08/2023
4813,MedTech SRL ,Spian,madrid,WH-A,steel parts ,,144.4,144.4,-11, delivered,2022-04-26
4731,GlobalTrade GmbH,POLAND,krakow,WH-A,PLASTIC COMPONENTS,,155.88,155.88,unknown,Delivered,"March 13, 2023"
4496, EuroSupply SA,Spain,BARCELONA,WH-A ,Steel Parts,,,0.0,, delivered,"March 18, 2023"
4113,GlobalTrade GmbH,GERMANY,hamburg,WH-A ,steel parts ,N/A,,0.0,,In Transit,2023-12-18
4699,MedTech SRL ,NETHERLANDS,Amsterdam,WH-A,steel parts ,,181.25,181.25,29,Delayed,2022-01-09
5358, EuroSupply SA,france,PARIS,WH_C,steel parts ,508,,0.0,unknown,Delayed,"March 12, 2023"
6127, EuroSupply SA,poland,krakow,WH-A,PLASTIC COMPONENTS,150,,0.0,20, delivered,2024-03-12
5115,Nordic  Logistics,Polad,krakow,WH-A ,Packaging,,,0.0,-14,Delivered,2022-05-16
5447,Nordic  Logistics,netherlands,amsterdam,wh-b,Steel Parts,,14.87,14.87,unknown,In Transit,09/09/2023
7148, EuroSupply SA,Polad,krakow,WH-A,Packaging,,-53.67,-53.67,unknown,IN TRANSIT,2022-05-13
4407,Nordic  Logistics,Netherlads,Amsterdam,WH_C,electronics ,,,0.0,-10, delivered,05/04/2023
4420,MedTech SRL ,Netherlads,AMSTERDAM,WH-A,electronics ,,,0.0,unknown,Delayed,2022-07-20
6330,GlobalTrade GmbH,poland,warsaw,WH_C,Electronics,,,0.0,-3, delivered,"March 8, 2023"
4690,Iberia Parts,NETHERLANDS,rotterdam,WH_C,Steel Parts,N/A,,0.0,,IN TRANSIT,"March 13, 2023"
6518, EuroSupply SA,Itlay,Milan,WH_C,PLASTIC COMPONENTS,N/A,150.63,150.63,,Delivered,"March 10, 2023"
8513,Iberia Parts,france,MARSEILLE,WH-D,Packaging,,,0.0,, delivered,2022-05-09
5305,MedTech SRL ,poland,warsaw,WH-D,Packaging,N/A,,0.0,, delivered,2024-06-17
7538,MedTech SRL ,NETHERLANDS,amsterdam,WH_C,Packaging,491,92.48,45407.68,-12,CANCELLED,2022-03-15
7535,Nordic  Logistics,Poland,Warsaw,WH-D,Steel Parts,N/A,13.74,13.74,unknown, delivered,2024-02-13
8537,GlobalTrade GmbH,Belgium,antwerp,WH_C,Steel Parts,N/A,,0.0,-14,Delivered,2023-03-14
5185, EuroSupply SA,Spian,madrid,wh-b,Electronics,N/A,,0.0,unknown,Delivered,2022-12-31
6043,GlobalTrade GmbH,Spain,Barcelona,wh-b,Steel Parts,,,0.0,-21,IN TRANSIT,"March 5, 2023"
6104,MedTech SRL ,POLAND,Warsaw,WH-A,electronics ,,90.07,90.07,unknown,Delayed,2022-01-30
5728,MedTech SRL ,SPAIN,madrid,WH-A ,electronics ,,-96.93,-96.93,-4,Delayed,"March 21, 2023"
8895,Nordic  Logistics,germany,Berlin,WH-A,electronics ,N/A,,0.0,unknown,CANCELLED,2022-05-22
6375, EuroSupply SA,france,PARIS,WH_C,PLASTIC COMPONENTS,78,,0.0,,Delayed,"March 7, 2023"
7679,MedTech SRL ,Spian,MADRID,WH-D,Steel Parts,N/A,-33.89,-33.89,,IN TRANSIT,2024-02-28
5269,MedTech SRL ,Spain,madrid,WH-A,steel parts ,,,0.0,4, delivered,20/11/2023
8154,GlobalTrade GmbH,poland,Warsaw,WH-D,Electronics,351,-37.31,-13095.810000000001,,Delivered,14/06/2024
6304,GlobalTrade GmbH,Poland,warsaw,wh-b,Steel Parts,,,0.0,,IN TRANSIT,12/11/2023
4434,GlobalTrade GmbH,Frnace,Lyon,WH-D,Steel Parts,,,0.0,unknown,CANCELLED,2022-10-07
5704,Iberia Parts,Belguim,Brussels,wh-b,Steel Parts,,,0.0,29,Delivered,29/05/2022
7280,Nordic  Logistics,Germany,Munich,WH_C,steel parts ,N/A,-59.74,-59.74,-16,Delivered,2023-12-30
5283,MedTech SRL ,NETHERLANDS,AMSTERDAM,WH-A,electronics ,78,,0.0,,IN TRANSIT,11/01/2022
6474,GlobalTrade GmbH,netherlands,amsterdam,WH_C,Electronics,,-67.64,-67.64,unknown,Delayed,14/06/2024
4689, EuroSupply SA,POLAND,Warsaw,WH-A ,PLASTIC COMPONENTS,,,0.0,,IN TRANSIT,2022-02-15
8055,Iberia Parts,Germnay,berlin,WH-D,Steel Parts,,-81.62,-81.62,unknown,CANCELLED,2023-04-28
5281,Iberia Parts,Spain,BARCELONA,wh-b,electronics ,,-88.04,-88.04,unknown,IN TRANSIT,23/07/2023
8370,MedTech SRL ,Itlay,milan,wh-b,Packaging,,,0.0,,IN TRANSIT,"March 19, 2023"
8966,Iberia Parts,Germany,hamburg,WH_C,electronics ,602,121.71,73269.42,20,CANCELLED,"March 18, 2023"
4162,GlobalTrade GmbH,belgium,Brussels,WH_C,Packaging,N/A,,0.0,-23,Delayed,31/07/2022
5575, EuroSupply SA,germany,berlin,wh-b,electronics ,,,0.0,,Delayed,"March 28, 2023"
7543,GlobalTrade GmbH,netherlands,AMSTERDAM,WH_C,Electronics,,-8.09,-8.09,-20,Delayed,19/07/2023
4584,Iberia Parts,GERMANY,hamburg,WH_C,steel parts ,N/A,-78.35,-78.35,unknown,Delivered,"March 6, 2023"
8672,MedTech SRL ,poland,Warsaw,WH-D,Electronics,,-91.24,-91.24,unknown,In Transit,2023-11-09
8196,GlobalTrade GmbH,netherlands,rotterdam,WH-A,Electronics,N/A,127.64,127.64,,IN TRANSIT,"March 28, 2023"
8141, EuroSupply SA,Spian,MADRID,WH_C,PLASTIC COMPONENTS,N/A,,0.0,,Delayed,21/09/2022
6344,GlobalTrade GmbH,Belguim,Brussels,wh-b,Electronics,289,,0.0,19,Delayed,07/03/2023
4347,MedTech SRL ,POLAND,WARSAW,WH-D,Electronics,,-24.31,-24.31,-18, delivered,"March 15, 2023"
5731,Iberia Parts,belgium,Brussels,WH-A,steel parts ,96,,0.0,-15,Delayed,2024-04-04
5332,Nordic  Logistics,Germany,MUNICH,WH-A,PLASTIC COMPONENTS,,-37.85,-37.85,,In Transit,2022-07-11
4318,GlobalTrade GmbH,Frnace,paris,WH_C,PLASTIC COMPONENTS,202,,0.0,5,Delayed,"March 26, 2023"
4281,Nordic  Logistics,spain,Madrid,WH_C,steel parts ,N/A,,0.0,-7,In Transit,13/12/2022
8225,GlobalTrade GmbH,Polad,WARSAW,WH-A,electronics ,,169.0,169.0,unknown, delivered,"March 18, 2023"
7384,Iberia Parts,italy,ROME,WH-A ,PLASTIC COMPONENTS,293,,0.0,,Delayed,2023-02-20
7276,Iberia Parts,poland,Warsaw,WH-A,Electronics,,135.14,135.14,13,IN TRANSIT,2022-02-21
5509,GlobalTrade GmbH,Germany,berlin,WH-A ,Packaging,N/A,168.86,168.86,-11,Delayed,2023-01-31
6297, EuroSupply SA,Itlay,MILAN,WH-A ,steel parts ,,47.71,47.71,,CANCELLED,2024-05-23
5002,GlobalTrade GmbH,Belguim,BRUSSELS,WH-A,PLASTIC COMPONENTS,N/A,,0.0,11,Delayed,2022-09-08
7115,Nordic  Logistics,Belgium,Brussels,wh-b,PLASTIC COMPONENTS,42,162.65,6831.3,11, delivered,"March 7, 2023"
4315, EuroSupply SA,poland,warsaw,WH-A,Electronics,,9.32,9.32,unknown, delivered,27/04/2023
7087,GlobalTrade GmbH,Germnay,Berlin,wh-b,electronics ,N/A,,0.0,-9,IN TRANSIT,2022-07-19
5646,MedTech SRL ,Netherlands,amsterdam,WH-A,Steel Parts,,-81.38,-81.38,unknown, delivered,2022-08-24
7884,Nordic  Logistics,belgium,antwerp,WH-A ,Electronics,64,,0.0,-5, delivered,2023-04-13
8856,Nordic  Logistics,ITALY,ROME,WH-A,Electronics,,,0.0,unknown,In Transit,2024-05-12
7816, EuroSupply SA,NETHERLANDS,rotterdam,WH-A,Electronics,184,-73.04,-13439.36,-10,Delivered,2023-06-28
5037,GlobalTrade GmbH,BELGIUM,Brussels,wh-b,PLASTIC COMPONENTS,645,,0.0,,IN TRANSIT,04/01/2022
5551,MedTech SRL ,france,Paris,WH-A ,electronics ,N/A,-58.06,-58.06,25,IN TRANSIT,15/08/2023
4876,Nordic  Logistics,belgium,Brussels,WH-A ,Packaging,,-48.8,-48.8,,CANCELLED,2022-05-22
6142,Iberia Parts,SPAIN,valencia,wh-b,PLASTIC COMPONENTS,122,37.13,4529.860000000001,56,Delivered,2022-09-06
7587,Nordic  Logistics,Italy,turin,wh-b,Packaging,,101.98,101.98,unknown,CANCELLED,17/02/2024
4935,MedTech SRL ,NETHERLANDS,rotterdam,WH-D,Electronics,N/A,153.13,153.13,17,Delivered,"March 6, 2023"
5341, EuroSupply SA,Frnace,paris,WH-D,steel parts ,651,-88.68,-57730.68000000001,-25,In Transit,2022-03-14
8566,Nordic  Logistics,germany,BERLIN,WH-A,Electronics,N/A,137.51,137.51,,In Transit,2024-02-16
7238, EuroSupply SA,FRANCE,Paris,wh-b,steel parts ,421,-4.13,-1738.73,,In Transit,2023-05-14
4111,MedTech SRL ,Spian,BARCELONA,wh-b,Steel Parts,,,0.0,, delivered,"March 25, 2023"
8304, EuroSupply SA,Italy,turin,WH-A,Electronics,,,0.0,unknown, delivered,"March 6, 2023"
8071,MedTech SRL ,belgium,brussels,WH_C,electronics ,,,0.0,56,In Transit,28/10/2022
5322,Nordic  Logistics,italy,Milan,WH-D,PLASTIC COMPONENTS,509,,0.0,,Delivered,2022-11-16
6404,MedTech SRL ,Polad,krakow,WH-D,Packaging,N/A,,0.0,,IN TRANSIT,2022-09-20
4857,Iberia Parts,Belgium,antwerp,WH_C,Steel Parts,,,0.0,, delivered,2024-05-01
6543,Nordic  Logistics,poland,Warsaw,WH-A,Packaging,N/A,-7.26,-7.26,, delivered,2023-12-08
4286,Iberia Parts,ITALY,milan,wh-b,PLASTIC COMPONENTS,,,0.0,,Delayed,24/06/2023
4079,Iberia Parts,Belguim,BRUSSELS,wh-b,PLASTIC COMPONENTS,N/A,-95.59,-95.59,,In Transit,04/05/2023
6991,Iberia Parts,SPAIN,Barcelona,wh-b,Electronics,350,,0.0,-14,CANCELLED,23/03/2024
8544,MedTech SRL ,Germnay,MUNICH,WH-A,electronics ,,,0.0,58,In Transit,2023-06-09
4113,Nordic  Logistics,poland,Warsaw,WH-A,Electronics,,,0.0,8,IN TRANSIT,"March 14, 2023"
6244,MedTech SRL ,Polad,Warsaw,WH-A ,Packaging,413,,0.0,-6,IN TRANSIT,11/08/2023
8975,Iberia Parts,poland,krakow,WH-A,Electronics,,-63.27,-63.27,unknown,CANCELLED,2023-10-13
6659,Nordic  Logistics,Frnace,Lyon,WH-D,PLASTIC COMPONENTS,,27.48,27.48,34,Delayed,"March 12, 2023"
8080,GlobalTrade GmbH,POLAND,warsaw,WH-A ,steel parts ,,14.37,14.37,-5,IN TRANSIT,17/12/2022
7661,GlobalTrade GmbH,Germany,Munich,WH-D,Packaging,,160.16,160.16,-21,Delivered,"March 21, 2023"
8562,Nordic  Logistics,POLAND,warsaw,WH-A ,Electronics,N/A,7.34,7.34,59,CANCELLED,"March 5, 2023"
5401, EuroSupply SA,spain,madrid,WH-A ,electronics ,N/A,89.33,89.33,unknown, delivered,2023-08-27
5744,GlobalTrade GmbH,Netherlads,amsterdam,WH_C,Electronics,642,1.29,828.1800000000001,-13, delivered,03/02/2023
4737,GlobalTrade GmbH,POLAND,warsaw,WH-A,PLASTIC COMPONENTS,N/A,,0.0,29,Delayed,09/06/2024
6170,GlobalTrade GmbH,POLAND,krakow,WH-A,PLASTIC COMPONENTS,,-73.56,-73.56,,CANCELLED,06/07/2022
4656,GlobalTrade GmbH,Frnace,MARSEILLE,WH-A ,PLASTIC COMPONENTS,N/A,,0.0,unknown,CANCELLED,"March 15, 2023"
8080,Nordic  Logistics,belgium,antwerp,WH-A ,steel parts ,196,18.78,3680.88,,In Transit,"March 18, 2023"
6561,MedTech SRL ,germany,MUNICH,wh-b,Electronics,656,45.26,29690.559999999998,-24, delivered,24/01/2022
7228,Nordic  Logistics,France,PARIS,WH_C,PLASTIC COMPONENTS,N/A,,0.0,-14,IN TRANSIT,28/01/2023
4658, EuroSupply SA,BELGIUM,BRUSSELS,WH-A,PLASTIC COMPONENTS,,-45.28,-45.28,,In Transit,2023-04-14
8330,MedTech SRL ,Netherlands,amsterdam,WH_C,PLASTIC COMPONENTS,,,0.0,-14,In Transit,10/12/2022
7978,Nordic  Logistics,germany,MUNICH,WH-A,Steel Parts,N/A,106.86,106.86,,Delivered,07/10/2023
5731,GlobalTrade GmbH,belgium,Brussels,WH_C,electronics ,N/A,-64.51,-64.51,,CANCELLED,"March 5, 2023"
5540,Iberia Parts,germany,berlin,WH-A,Steel Parts,,-83.01,-83.01,,CANCELLED,22/04/2024
5051, EuroSupply SA,France,PARIS,WH-D,Packaging,N/A,65.79,65.79,,Delayed,"March 28, 2023"
4308,MedTech SRL ,spain,Madrid,WH-D,Steel Parts,N/A,-8.47,-8.47,50,IN TRANSIT,"March 15, 2023"
8298,Iberia Parts,ITALY,milan,WH-D,Packaging,118,102.92,12144.56,16, delivered,"March 9, 2023"
8366,GlobalTrade GmbH,germany,hamburg,WH_C,PLASTIC COMPONENTS,N/A,,0.0,unknown,IN TRANSIT,14/04/2024
6510, EuroSupply SA,SPAIN,Barcelona,WH-A,PLASTIC COMPONENTS,,,0.0,, delivered,14/05/2024
6892,GlobalTrade GmbH,netherlands,rotterdam,WH-A,Steel Parts,,-86.54,-86.54,-9,CANCELLED,"March 14, 2023"
6618,Nordic  Logistics,FRANCE,paris,WH-A,Steel Parts,,-45.01,-45.01,-23,Delivered,06/05/2022
6132,Nordic  Logistics,ITALY,Milan,WH-D,Packaging,N/A,-16.41,-16.41,unknown, delivered,2023-11-13
5020,MedTech SRL ,Frnace,MARSEILLE,WH_C,Electronics,N/A,,0.0,,In Transit,01/02/2022
6557,MedTech SRL ,FRANCE,Lyon,WH-D,steel parts ,,,0.0,unknown,Delivered,21/12/2022
6500,MedTech SRL ,POLAND,Warsaw,WH-D,steel parts ,N/A,44.61,44.61,unknown, delivered,24/11/2023
7258,GlobalTrade GmbH,SPAIN,Barcelona,WH-A ,steel parts ,N/A,123.76,123.76,unknown, delivered,2024-06-12
6545,GlobalTrade GmbH,Polad,Warsaw,WH-D,Steel Parts,,,0.0,-15,Delayed,22/01/2024
8103,MedTech SRL ,Italy,MILAN,wh-b,Steel Parts,,,0.0,unknown,IN TRANSIT,"March 24, 2023"
8784,Nordic  Logistics,Poland,Warsaw,wh-b,PLASTIC COMPONENTS,,,0.0,,In Transit,2023-03-10
7146,Nordic  Logistics,italy,turin,wh-b,electronics ,,,0.0,,CANCELLED,2022-03-12
7185,GlobalTrade GmbH,Germany,hamburg,wh-b,Steel Parts,,,0.0,50, delivered,08/04/2023
5709,Nordic  Logistics,Netherlands,Amsterdam,WH-A ,PLASTIC COMPONENTS,,74.36,74.36,-23,Delivered,"March 14, 2023"
5154,Iberia Parts,italy,Milan,wh-b,electronics ,N/A,,0.0,,Delayed,2023-01-03
6634, EuroSupply SA,germany,Berlin,WH-D,steel parts ,,129.82,129.82,unknown,IN TRANSIT,22/05/2023
6088, EuroSupply SA,Polad,WARSAW,WH-D,Packaging,297,196.67,58410.99,,Delayed,2023-01-01
5839, EuroSupply SA,belgium,brussels,WH_C,Packaging,,-94.54,-94.54,13,Delayed,"March 26, 2023"
4025,GlobalTrade GmbH,GERMANY,BERLIN,WH-A,electronics ,,-58.57,-58.57,-5, delivered,04/10/2023
7647, EuroSupply SA,Poland,warsaw,WH-A,Electronics,,-49.48,-49.48,-23,Delivered,05/06/2024
8143,Iberia Parts,Netherlads,AMSTERDAM,WH-A,Electronics,,,0.0,57,Delivered,2023-09-16
6968,Nordic  Logistics,Spain,valencia,WH_C,steel parts ,N/A,,0.0,,In Transit,"March 2, 2023"
4366,MedTech SRL ,Polad,Warsaw,WH_C,Packaging,,-43.63,-43.63,-17,IN TRANSIT,2022-08-31
5931,Nordic  Logistics,NETHERLANDS,rotterdam,WH_C,Electronics,,,0.0,-21,Delivered,"March 16, 2023"
6021,GlobalTrade GmbH,France,lyon,WH-A ,steel parts ,560,,0.0,-3,CANCELLED,2023-01-23
6342,MedTech SRL ,GERMANY,Munich,WH-D,PLASTIC COMPONENTS,613,,0.0,-23,IN TRANSIT,2022-04-09
5389,GlobalTrade GmbH,Spain,MADRID,WH-D,steel parts ,,,0.0,-16,In Transit,"March 15, 2023"
8148,GlobalTrade GmbH,spain,valencia,WH-D,Steel Parts,,,0.0,,CANCELLED,"March 11, 2023"
5078,MedTech SRL ,Spian,Madrid,wh-b,Packaging,N/A,8.0,8.0,51, delivered,2022-03-08
4477,GlobalTrade GmbH,BELGIUM,brussels,WH-A ,PLASTIC COMPONENTS,,,0.0,,CANCELLED,2023-03-13
4944,GlobalTrade GmbH,Spain,Barcelona,WH-A,Electronics,,,0.0,unknown,Delivered,2023-12-08
8356,Iberia Parts,poland,krakow,WH_C,Electronics,,,0.0,unknown,CANCELLED,"March 19, 2023"
8316,Nordic  Logistics,Belgium,brussels,WH_C,electronics ,,-31.01,-31.01,-5,Delayed,"March 10, 2023"
6711,MedTech SRL ,spain,madrid,WH_C,Packaging,,196.06,196.06,-24, delivered,"March 22, 2023"
6808,GlobalTrade GmbH,Itlay,turin,WH-D,steel parts ,424,55.13,23375.120000000003,-15, delivered,2023-02-01
8389,Nordic  Logistics,Polad,WARSAW,WH-D,Electronics,,,0.0,-17,Delivered,30/12/2023
4621,Nordic  Logistics,Poland,krakow,WH_C,electronics ,230,,0.0,-14,CANCELLED,"March 27, 2023"
5759, EuroSupply SA,GERMANY,Munich,WH_C,Electronics,,,0.0,-22,Delivered,2024-01-10
4030,Nordic  Logistics,Spain,valencia,wh-b,Steel Parts,503,,0.0,-20,Delivered,2023-06-26
7331,MedTech SRL ,Polad,Warsaw,wh-b,steel parts ,135,-73.05,-9861.75,unknown, delivered,11/05/2024
6875, EuroSupply SA,poland,krakow,WH-A ,steel parts ,,,0.0,59,IN TRANSIT,25/04/2023
8693,MedTech SRL ,france,MARSEILLE,WH-A ,PLASTIC COMPONENTS,,113.86,113.86,unknown,Delivered,"March 19, 2023"
6892,Iberia Parts,ITALY,milan,WH-A ,steel parts ,,173.22,173.22,-17,Delayed,"March 22, 2023"
6437,Iberia Parts,spain,madrid,WH-A ,Steel Parts,529,-7.66,-4052.14,-4,IN TRANSIT,04/03/2024
5900,MedTech SRL ,ITALY,Milan,WH-D,electronics ,N/A,-25.74,-25.74,1,CANCELLED,"March 18, 2023"
6242, EuroSupply SA,SPAIN,BARCELONA,WH-D,electronics ,,,0.0,unknown,CANCELLED,"March 2, 2023"
6683,Iberia Parts,spain,MADRID,WH-A,Steel Parts,174,,0.0,16,In Transit,"March 15, 2023"
5272,Nordic  Logistics,Poland,WARSAW,WH-D,Steel Parts,99,,0.0,-12,Delivered,"March 21, 2023"
6779,Iberia Parts,Germany,Berlin,WH-A ,steel parts ,437,,0.0,unknown,IN TRANSIT,2024-01-02
5436,Nordic  Logistics,spain,Barcelona,WH-A,electronics ,N/A,-89.72,-89.72,17,CANCELLED,09/01/2024
7603, EuroSupply SA,NETHERLANDS,Amsterdam,WH-D,Packaging,N/A,,0.0,32,Delayed,02/12/2023
7527,MedTech SRL ,Belguim,Brussels,WH-A ,steel parts ,,-3.14,-3.14,2,Delivered,2023-05-11
8970,GlobalTrade GmbH,spain,Madrid,WH-A ,steel parts ,13,,0.0,,In Transit,"March 6, 2023"
6554,GlobalTrade GmbH,SPAIN,Madrid,WH-A ,Electronics,503,-30.82,-15502.460000000001,unknown,In Transit,2022-09-07
6976,GlobalTrade GmbH,Belguim,brussels,wh-b,Electronics,,,0.0,unknown, delivered,2023-05-23
5712,MedTech SRL ,poland,warsaw,WH-A ,Electronics,409,,0.0,33,Delayed,23/08/2022
7522, EuroSupply SA,FRANCE,Paris,WH-A,Steel Parts,,15.55,15.55,22,Delayed,24/09/2023
8521,GlobalTrade GmbH,Spain,MADRID,WH_C,PLASTIC COMPONENTS,N/A,-76.75,-76.75,-25, delivered,2023-12-06
5924,GlobalTrade GmbH,Polad,krakow,WH-A,PLASTIC COMPONENTS,,,0.0,,In Transit,15/03/2023
4585,Iberia Parts,ITALY,Milan,WH_C,electronics ,N/A,-34.13,-34.13,unknown, delivered,"March 9, 2023"
6417,Iberia Parts,Netherlads,Amsterdam,WH_C,Electronics,685,,0.0,unknown,In Transit,22/03/2024
6332,Nordic  Logistics,Belgium,Brussels,WH-D,Steel Parts,,,0.0,35,CANCELLED,"March 5, 2023"
6313,Iberia Parts,Poland,WARSAW,WH-D,Electronics,N/A,-8.79,-8.79,57, delivered,"March 24, 2023"
7059,Iberia Parts,germany,Berlin,WH-A,electronics ,N/A,,0.0,6,IN TRANSIT,"March 13, 2023"
5461, EuroSupply SA,Polad,Warsaw,WH-A,Packaging,159,,0.0,, delivered,07/05/2023
8029,Iberia Parts,FRANCE,Paris,WH-D,Packaging,N/A,,0.0,23,In Transit,"March 26, 2023"
7468, EuroSupply SA,Netherlands,Amsterdam,WH_C,Electronics,,,0.0,,Delivered,"March 17, 2023"
4469,MedTech SRL ,Polad,krakow,WH-A,Steel Parts,,,0.0,,In Transit,2023-01-30
5858,GlobalTrade GmbH,Germnay,Berlin,WH_C,Steel Parts,166,,0.0,-6,Delivered,17/07/2022
8911,Iberia Parts,Germany,BERLIN,WH-D,Steel Parts,,-53.95,-53.95,-7,CANCELLED,20/12/2023
7410,Nordic  Logistics,Spain,madrid,WH_C,Electronics,N/A,-67.08,-67.08,unknown,Delayed,"March 20, 2023"
5370,Iberia Parts,ITALY,ROME,wh-b,Electronics,,,0.0,,Delivered,30/06/2022
6360,MedTech SRL ,Polad,warsaw,WH-D,Packaging,,-27.2,-27.2,-12,In Transit,2023-03-02
8054,MedTech SRL ,Itlay,ROME,WH-A,Steel Parts,604,-83.64,-50518.56,30,IN TRANSIT,2022-07-22
8772,Iberia Parts,Polad,krakow,WH_C,Packaging,,167.9,167.9,unknown, delivered,26/03/2022
